TEXT_ID,FARM_ID,BEGIN_POP_TOTAL,ANIMAL_IN,DEATH_CULLING_TOTAL,BARN,RAISE_WEEK,RAISE_DAY,BEGIN_POP,FEED_INTAKE_ACTUAL,FEED_TYPE,FEED_INTAKE_STD,ESTIMATED_WEIGHT,CALCULATED_RAISING_WEEK,CALCULATED_RAISING_DAY,START_RAISING_DATE,CREATED_AT,PARENT_BARN,MIN_INDOOR_TEMPERATURE,MAX_INDOOR_TEMPERATURE,MIN_OUTDOOR_TEMPERATURE,MAX_OUTDOOR_TEMPERATURE,DISEASE_NAME_ENGLISH,AFFECTED_COUNT,AFFECTED_PERCENT,DAILY_BEGIN_POP,EXTRACTED_VACCINES,VACCINATION,BRAN_WAREHOUSE,FLIES_DETECTED,GATE_DISINFECTION_PIT,INSECT_NET,LIME_CORRIDOR,RATS_DETECTED,ROUND,FLIES_MOSQUITOES_DETECTED,SPRAYING_DISINFECTANT,SPRAYING_FLY_POISON,SPRINKLING_RAT_BAIT,WILD_ANIMALS_DETECTED,ACTUAL_FOOD_COMES,ACTUAL_PEOPLE_ENTERING,ACTUAL_SUPPLIES,ACTUAL_VEHICLES_ENTERING,PLAN_FOOD_COMES,PLAN_ON_DATE,PLAN_PEOPLE_ENTERING,PLAN_SUPPLIES,PLAN_VEHICLES_ENTERING,ALERT_TOPIC,ALERT_TYPE,REASON,REASON_CATEGORY,RESPIRATORY_PERCENT,RESPIRATORY_PERCENT_FLAG,RESPIRATORY_FLAG,WEATHER_CHANGE_FLAG,TEMP_SWING_FLAG,HUMID_WEATHER_FLAG,HOT_DAY_FLAG,COLD_NIGHT_FLAG,RESPIRATORY_PERCENT_CATEGORY,RESPIRATORY_SEVERITY_LEVEL,FEED_X_AGE,RESP_SEVERITY,TEMP_DIFF,HEAT_STRESS,REASON_SCORE,BARN_TARGET_ENC
3c7d94daa138af63f62c,0153f68a32d0db8e82c1,1665.0,0.0,3.0,C3,26.0,181.0,566.0,2.12,XK120SF,3.02,96.0,26.0,180.0,0008-11-24,46:14.7,Unknown,18.0,25.0,14.0,25.0,Fever,0.0,0.0,566.0,"[
  ""FMD1"",
  ""FMD2"",
  ""CSF1""
]","FMD 1,FMD 2,CSF 1",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,Unknown,0.0,Unknown,Unknown,0.0,Unknown,0.0,Flock Performance,FI Daily,chuồng 3 heo bị lmlm trên 80% heo giảm ăn,disease_outbreak,80.0,1,0,0,0,0,0,0,percentage_reported,high,383.72,0.8,11.0,0,0.25,92.07407407407408
707181a936c1619a38d5,f5eb48e8d5b03cee65a1,1905.0,0.0,1.0,C1,25.0,173.0,591.0,2.95,Xk120FH,2.97,98.0,25.0,172.0,0022-09-24,12:29.7,Unknown,18.0,25.0,15.0,25.0,Convulsion,0.0,0.0,591.0,"[
  ""SFV"",
  ""FMD1"",
  ""FMD2""
]","SFV, FMD1 , FMD2",Pass,False,Unknown,Pass,Pass,False,2.0,Unknown,Unknown,Unknown,Unknown,Unknown,False,0.0,False,0.0,False,00:00.0,3.0,False,2.0,Flock Performance,Mortality Daily,"cá thể gặp vấn đề viêm phổi ho to ,    thở há mồm",other,,0,0,0,0,0,0,0,no_percentage_reported,no_value,510.35,,10.0,0,0.0,94.4326923076923
816534ee0e60013b5874,322cf7ea33b0daee83a1,1848.0,0.0,0.0,C1,12.0,84.0,606.0,1.39,XK120SF-KT,1.5,40.0,12.0,84.0,0013-02-25,25:12.1,Unknown,23.0,26.0,22.0,28.0,Fever,0.0,0.0,606.0,"[
  ""FMD1"",
  ""FMD2"",
  ""CSF1""
]","FMD 1,FMD 2,CSF 1",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,Unknown,0.0,Unknown,Unknown,0.0,Unknown,0.0,Flock Performance,FI Daily,"sức khoẻ lợn tốt,    ăn bằng tiêu chuẩn đến 4h chiều hết cám",feed_issue,,0,0,0,0,0,0,0,no_percentage_reported,no_value,116.75999999999999,,6.0,0,0.05,94.4326923076923
cf1df0c9204d2f167659,a05b9f61653b8c65d52a,2560.0,0.0,0.0,C2,20.0,139.0,648.0,2.84,xk120sfx,2.66,98.0,20.0,139.0,0021-12-24,27:20.8,Unknown,16.0,19.0,15.0,20.0,Arthritis,0.0,0.0,616.0,"[
  ""SFV"",
  ""FMD"",
  ""FMD2""
]","SFV+FMD,FMD2,",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,Unknown,0.0,Unknown,Unknown,0.0,Unknown,0.0,Animal Health,Paralysis Daily,lợn bị prrs,disease_outbreak,,0,0,0,0,0,0,0,no_percentage_reported,no_value,394.76,,5.0,0,0.25,97.30566037735849
87cd9c3cd5e2dbb982f6,322cf7ea33b0daee83a1,1848.0,0.0,0.0,C1,13.0,85.0,606.0,1.39,XK120SF-KT,1.52,40.0,13.0,85.0,0013-02-25,24:30.7,Unknown,23.0,26.0,22.0,30.0,Pneumonia,26.0,4.29,606.0,"[
  ""FMD1"",
  ""FMD2"",
  ""CSF1""
]","FMD 1,FMD 2,CSF 1",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,Unknown,0.0,Unknown,Unknown,0.0,Unknown,0.0,Flock Performance,FI Daily,"sức khoẻ đàn tốt nên ăn vượt so với tiêu chuẩn,   ",other,,0,0,0,0,0,0,0,no_percentage_reported,no_value,118.14999999999999,,8.0,0,0.0,94.4326923076923
4f642c1533df418418cb,f5eb48e8d5b03cee65a1,1923.0,0.0,0.0,C1,18.0,121.0,600.0,2.12,Xk120SFK,2.22,98.0,18.0,122.0,0022-09-24,18:12.1,Unknown,18.0,25.0,15.0,25.0,Arthritis,0.0,0.0,600.0,Unknown,"SFV,FMD",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0,Unknown,Unknown,Unknown,Unknown,Unknown,False,3.0,False,1.0,False,00:00.0,0.0,False,0.0,Flock Performance,Mortality Daily,do đang có dịch,other,,0,0,0,0,0,0,0,no_percentage_reported,no_value,256.52000000000004,,10.0,0,0.0,94.4326923076923
0bc60b074e8a41d1189e,b8b3e29418cef190a8df,2670.0,0.0,0.0,C2,16.0,110.0,868.0,2.03,XK120SF-KT,2.06,98.0,17.0,116.0,0012-01-25,18:43.0,Unknown,25.0,30.0,23.0,29.0,Sudden death,0.0,0.0,868.0,"[
  ""SFV1"",
  ""FMD1"",
  ""FMD2""
]","SFV1 + FMD1, FMD 2",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,Unknown,0.0,Unknown,Unknown,0.0,Unknown,0.0,Flock Performance,FI Daily,lợn hay ốm hô hấp,respiratory_issue,,0,1,0,0,0,0,0,no_percentage_reported,no_value,223.29999999999998,,6.0,0,0.2,97.30566037735849
3c7d94daa138af63f62c,0153f68a32d0db8e82c1,1665.0,0.0,3.0,C2,27.0,187.0,623.0,2.0,XK120SF,3.02,109.0,27.0,187.0,0003-11-24,46:14.7,Unknown,18.0,25.0,14.0,25.0,Arthritis,0.0,0.0,675.0,"[
  ""FMD1"",
  ""FMD2"",
  ""CSF1""
]","FMD 1,FMD 2,CSF 1",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,Unknown,0.0,Unknown,Unknown,0.0,Unknown,0.0,Flock Performance,FI Daily,"lợn ăn tốt hết cám sớm,   cho lợn ăn thêm theo memo ban hành không vượt quá 20%",feed_issue,20.0,1,0,0,0,0,0,0,percentage_reported,high,374.0,0.2,11.0,0,0.05,97.30566037735849
cf1df0c9204d2f167659,a05b9f61653b8c65d52a,2560.0,0.0,0.0,C2,20.0,139.0,648.0,2.84,xk120sfx,2.66,98.0,20.0,139.0,0021-12-24,27:20.8,Unknown,16.0,19.0,15.0,20.0,Paralysis,0.0,0.0,616.0,"[
  ""SFV"",
  ""FMD"",
  ""FMD2""
]","SFV+FMD,FMD2,",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,Unknown,0.0,Unknown,Unknown,0.0,Unknown,0.0,Animal Health,Paralysis Daily,lợn bị prrs,disease_outbreak,,0,0,0,0,0,0,0,no_percentage_reported,no_value,394.76,,5.0,0,0.25,97.30566037735849
b4fb49d4fe1bf040a90f,43f29611524bbb15e25a,1195.0,0.0,0.0,C1,10.0,70.0,597.0,1.3,Xk110FT,1.22,98.0,10.0,70.0,0027-02-25,06:23.2,Unknown,23.0,28.0,20.0,30.0,Fever,0.0,0.0,597.0,"[
  ""SFV1"",
  ""FMD1"",
  ""FMD2""
]","SFV1,FMD1,FMD2",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,Unknown,0.0,Unknown,Unknown,0.0,Unknown,0.0,Animal Health,Pneumonia Daily,"phát hiện tỷ lệ heo bị viêm phổi tăng,    do thời tiết thay đổi",weather_change,,0,0,0,0,0,0,0,no_percentage_reported,no_value,91.0,,10.0,0,0.1,94.4326923076923
49800a13c0a0fbfba2b4,cb7d026aa5324c6c1523,1665.0,0.0,1.0,C8 (Male),12.0,78.0,500.0,1.41,XK120SFK,1.37,98.0,12.0,78.0,0022-01-25,16:04.1,C8,18.0,25.0,15.0,25.0,Unknown,0.0,0.0,616.0,Unknown,Unknown,Unknown,False,Pass,Unknown,Unknown,False,1.0,False,có,ngày 04/03 đã gửi ảnh,ngày 26/2/25 gửi ảnh hoàn thành vào buổi chiều,False,Unknown,1.0,Unknown,0.0,Unknown,Unknown,0.0,Unknown,0.0,Flock Performance,FI Daily,"sức khỏe tốt,    thu nhận thức ăn tốt",other,,0,0,0,0,0,0,0,no_percentage_reported,no_value,109.97999999999999,,10.0,0,0.0,98.0
543a54647174312f6860,ab836409a2514b0f1240,1841.0,0.0,2.0,C1,24.0,162.0,762.0,2.89,XK120F-H,2.87,98.0,24.0,162.0,0031-08-24,35:37.2,Unknown,18.0,25.0,15.0,25.0,Fever,0.0,0.0,762.0,Unknown,"SFV1+Circo,FMD",Pass,False,Unknown,Pass,Pass,False,2.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,Unknown,0.0,Unknown,Unknown,0.0,Unknown,0.0,Animal Health,Pneumonia Daily,"do thời tiết chênh lệch nhiệt độ ngày đêm cao,    kiểm soát,    điều chỉnh tiểu khí hậu chuồng nuôi chưa tốt,   ",weather_change,,0,0,0,1,0,0,0,no_percentage_reported,no_value,468.18,,10.0,0,0.1,94.4326923076923
1420f86b5bbf55e40cab,a05b9f61653b8c65d52a,2560.0,0.0,0.0,C3,19.0,135.0,633.0,2.46,xk120sf-x,2.58,65.0,20.0,140.0,0021-12-24,32:24.5,Unknown,16.0,19.0,15.0,20.0,Convulsion,0.0,0.0,616.0,"[
  ""SFV"",
  ""FMD"",
  ""PRRS""
]","SFV+FMD,PRRS",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,Unknown,0.0,Unknown,Unknown,0.0,Unknown,0.0,Flock Performance,FI Daily,cám ăn hết sớm,feed_issue,,0,0,0,0,0,0,0,no_percentage_reported,no_value,332.1,,5.0,0,0.05,92.07407407407408
a25d584689ebb2b0ebff,acaee1bf46e7afb9f6f6,5556.0,0.0,4.0,C12,7.0,49.0,523.0,0.69,Milac+XK110F,0.72,98.0,8.0,53.0,0017-02-25,44:52.6,Unknown,24.0,32.0,22.0,27.0,Paralysis,0.0,0.0,520.0,"[
  ""DT1"",
  ""LMLM1"",
  ""PRRS""
]",DT1 + LMLM1 + PRRS,Unknown,False,Pass,Unknown,Unknown,False,1.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,Unknown,0.0,Unknown,Unknown,0.0,Unknown,0.0,Flock Performance,FI Daily,"lợn đang trong quá trình hồi phục sau tiêu chảy,   ",other,,0,0,0,0,0,0,0,no_percentage_reported,no_value,33.809999999999995,,5.0,0,0.0,98.0
058faeebcf30c16b9824,b8b3e29418cef190a8df,2669.0,0.0,0.0,C3,16.0,111.0,461.0,2.08,XK120SF-KT,2.08,98.0,16.0,111.0,0018-01-25,09:54.5,Unknown,25.0,30.0,23.0,29.0,Fever,0.0,0.0,461.0,"[
  ""SFV1"",
  ""FMD1"",
  ""FMD2""
]","SFV1 + FMD1, FMD2",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,Unknown,0.0,Unknown,Unknown,0.0,Unknown,0.0,Flock Performance,FI Daily,do chưa cập nhật tiêu chuẩn mới,other,,0,0,0,0,0,0,0,no_percentage_reported,no_value,230.88,,6.0,0,0.0,92.07407407407408
3c7d94daa138af63f62c,0153f68a32d0db8e82c1,1665.0,0.0,3.0,C1,27.0,185.0,0.0,2.07,XK120SF,3.02,98.0,27.0,187.0,0003-11-24,46:14.7,Unknown,18.0,25.0,14.0,25.0,Arthritis,0.0,0.0,676.0,"[
  ""FMD1"",
  ""FMD2"",
  ""CSF1""
]","FMD 1,FMD 2,CSF 1",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,Unknown,0.0,Unknown,Unknown,0.0,Unknown,0.0,Animal Health,Pneumonia Daily,"thời tiết thay đổi thất thường,    độ ẩm cao",weather_change,,0,0,0,0,0,0,0,no_percentage_reported,no_value,382.95,,11.0,0,0.1,94.4326923076923
97dceb1da4bbabe0f2af,b155287fe3250a7b5334,1115.0,0.0,1.0,C1,20.0,137.0,558.0,2.72,xk120sfxt,2.6,80.0,21.0,141.0,0015-12-24,16:21.9,Unknown,22.0,26.0,22.0,28.0,Arthritis,0.0,0.0,575.0,"[
  ""DT"",
  ""LMLM"",
  ""LMLM2""
]","DT+LMLM,LMLM2",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,Unknown,0.0,Unknown,Unknown,0.0,Unknown,0.0,Flock Performance,FI Daily,"sức khoẻ đàn tốt nên ăn vượt so với tiêu chuẩn,    lượng ăn bằng tiêu chuẩn chỉ ăn đến 5h-5h30 là hết,   ",other,,0,0,0,0,0,0,0,no_percentage_reported,no_value,372.64000000000004,,6.0,0,0.0,94.4326923076923
3de0c74501e83ab363fc,acaee1bf46e7afb9f6f6,5556.0,0.0,4.0,C5,10.0,68.0,402.0,1.11,XK110F,1.2,98.0,10.0,68.0,0001-02-25,44:23.9,Unknown,22.0,27.0,22.0,27.0,Pneumonia,0.0,0.0,394.0,"[
  ""DT1"",
  ""LMLM1"",
  ""PRRS"",
  ""DT2"",
  ""LMLM2""
]",DT1 + LMLM1 + PRRS + DT2 + LMLM2,Pass,False,Unknown,Pass,Pass,False,2.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,Unknown,0.0,Unknown,Unknown,0.0,Unknown,0.0,Flock Performance,Mortality Total,chết đột tử,other,,0,0,0,0,0,0,0,no_percentage_reported,no_value,75.48,,5.0,0,0.0,92.66666666666667
3b51758ca31eac45f50a,07c2da051e5ff701ae4e,1705.0,0.0,0.0,C1,24.0,168.0,556.0,2.88,XK120FH,2.93,100.0,24.0,165.0,0024-11-24,41:20.9,Unknown,20.0,25.0,18.0,28.0,Arthritis,0.0,0.0,556.0,"[
  ""SFV1"",
  ""FMD1"",
  ""FMD2""
]","SFV1,FMD1,FMD2",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,Unknown,0.0,Unknown,Unknown,0.0,Unknown,0.0,Animal Health,Pneumonia Daily,"do thay đổi thời tiết,    phát sinh viêm phổi cá thể",weather_change,,0,0,1,0,0,0,0,no_percentage_reported,no_value,483.84,,10.0,0,0.1,94.4326923076923
b11032a4b80b9d50c41f,cb7d026aa5324c6c1523,1665.0,0.0,1.0,C7,10.0,70.0,500.0,2.1,Unknown,2.9450000000000003,98.0,10.0,70.0,0022-01-25,37:03.0,Unknown,22.0,25.0,22.0,26.0,Sudden death,0.0,0.0,484.0,"[
  ""SFV1"",
  ""FMD1"",
  ""FMD2""
]",SFV1+FMD1+FMD2,Pass,True,Unknown,Pass,Pass,False,2.0,True,có,ngày 04/03 đã gửi ảnh,ngày 26/2/25 gửi ảnh hoàn thành vào buổi chiều,False,Unknown,1.0,Unknown,0.0,Unknown,Unknown,0.0,Unknown,0.0,Animal Health,Vaccine Warning,theo chương trình vaccin,other,,0,0,0,0,0,0,0,no_percentage_reported,no_value,147.0,,4.0,0,0.0,98.0
7d85ced9743a4b61122e,acaee1bf46e7afb9f6f6,5543.0,0.0,1.0,C9,8.0,54.0,513.0,0.84,XK110F,0.8,98.0,9.0,58.0,0017-02-25,46:36.9,Unknown,16.0,24.0,14.0,20.0,Fever,0.0,0.0,506.0,"[
  ""DT1"",
  ""LMLM1"",
  ""PRRS"",
  ""DT2"",
  ""LMLM2""
]",DT1 + LMLM1 + PRRS+ DT2 + LMLM2,Unknown,False,Pass,Unknown,Unknown,False,1.0,False,có,Unknown,Unknown,False,Unknown,1.0,Unknown,0.0,Unknown,Unknown,0.0,Unknown,0.0,Flock Performance,Mortality Total,co giật,other,,0,0,0,0,0,0,0,no_percentage_reported,no_value,45.36,,6.0,0,0.0,98.0
9c783488a8819bdac295,acaee1bf46e7afb9f6f6,5533.0,0.0,3.0,C5,12.0,78.0,402.0,1.34,XK120SF-KT,1.29,98.0,12.0,78.0,0001-02-25,08:59.0,Unknown,27.0,27.0,16.0,29.0,Sudden death,0.0,0.0,393.0,"[
  ""DT1"",
  ""LMLM1"",
  ""PRRS"",
  ""DT2"",
  ""LMLM2""
]",DT1 + LMLM1 + PRRS + DT2 + LMLM2,Unknown,False,Pass,Unknown,Unknown,False,1.0,False,có,Unknown,Unknown,False,Unknown,1.0,Unknown,0.0,Unknown,Unknown,0.0,Unknown,0.0,Flock Performance,FI Daily,"lợn chuồng 5 sức hấp thụ cảm tốt,    lợn tiêu thụ cám cám cao hơn,   ",feed_issue,,0,0,0,0,0,0,0,no_percentage_reported,no_value,104.52000000000001,,13.0,0,0.05,92.66666666666667
4086c80965f46aaf33e0,7fa9fda836f2dfac86e3,2207.0,0.0,0.0,C2,28.0,190.0,734.0,2.94,XK120F-H,3.02,121.0,27.0,189.0,0029-10-24,51:00.7,Unknown,22.0,30.0,22.0,30.0,Paralysis,0.0,0.0,734.0,"[
  ""SFV1"",
  ""FMD1""
]","SFV1 và FMD 1,2",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,Unknown,0.0,Unknown,Unknown,0.0,Unknown,0.0,Animal Health,Pneumonia Daily,thời tiết thay đổi,weather_change,,0,0,0,0,0,0,0,no_percentage_reported,no_value,558.6,,8.0,0,0.1,97.30566037735849
3c7d94daa138af63f62c,0153f68a32d0db8e82c1,1665.0,0.0,3.0,C1,27.0,185.0,0.0,2.07,XK120SF,3.02,98.0,27.0,187.0,0003-11-24,46:14.7,Unknown,18.0,25.0,14.0,25.0,Paralysis,0.0,0.0,676.0,"[
  ""FMD1"",
  ""FMD2"",
  ""CSF1""
]","FMD 1,FMD 2,CSF 1",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,Unknown,0.0,Unknown,Unknown,0.0,Unknown,0.0,Flock Performance,FI Daily,"+ sức khỏe đàn sốt 
+tỉ lệ hô hấp 7%
+ nên thực tế ăn dưới tiêu chuẩn",respiratory_issue,7.0,1,1,0,0,0,0,0,percentage_reported,high,382.95,0.07,11.0,0,0.2,94.4326923076923
3b51758ca31eac45f50a,07c2da051e5ff701ae4e,1705.0,0.0,0.0,C1,24.0,168.0,556.0,2.88,XK120FH,2.93,100.0,24.0,165.0,0024-11-24,41:20.9,Unknown,20.0,25.0,18.0,28.0,Convulsion,0.0,0.0,556.0,"[
  ""SFV1"",
  ""FMD1"",
  ""FMD2""
]","SFV1,FMD1,FMD2",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,Unknown,0.0,Unknown,Unknown,0.0,Unknown,0.0,Flock Performance,FI Daily,"sức khoẻ đàn tốt ,    tỉ lệ hô hấp dưới 5%,    hết cám sớm nên ăn vượt tiêu chuẩn",respiratory_issue,5.0,1,1,0,0,0,0,0,percentage_reported,medium,483.84,0.05,10.0,0,0.2,94.4326923076923
3c7d94daa138af63f62c,0153f68a32d0db8e82c1,1665.0,0.0,3.0,C2,27.0,187.0,623.0,2.0,XK120SF,3.02,109.0,27.0,187.0,0003-11-24,46:14.7,Unknown,18.0,25.0,14.0,25.0,Pneumonia,0.0,0.0,675.0,"[
  ""FMD1"",
  ""FMD2"",
  ""CSF1""
]","FMD 1,FMD 2,CSF 1",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,Unknown,0.0,Unknown,Unknown,0.0,Unknown,0.0,Flock Performance,FI Daily,"sự thay đổi về thời tiết,    ngày nắng,    đêm lạnh,    lợn có các cá thể hô hấp lên giảm ăn",respiratory_issue,,0,1,0,0,0,1,1,no_percentage_reported,no_value,374.0,,11.0,0,0.2,97.30566037735849
3c7d94daa138af63f62c,0153f68a32d0db8e82c1,1665.0,0.0,3.0,C1,27.0,185.0,0.0,2.07,XK120SF,3.02,98.0,27.0,187.0,0003-11-24,46:14.7,Unknown,18.0,25.0,14.0,25.0,Paralysis,0.0,0.0,676.0,"[
  ""FMD1"",
  ""FMD2"",
  ""CSF1""
]","FMD 1,FMD 2,CSF 1",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,Unknown,0.0,Unknown,Unknown,0.0,Unknown,0.0,Flock Performance,Estimated Weight,fmd giai đoạn tuần tuổi vỗ béo,other,,0,0,0,0,0,0,0,no_percentage_reported,no_value,382.95,,11.0,0,0.0,94.4326923076923
97dceb1da4bbabe0f2af,b155287fe3250a7b5334,1115.0,0.0,1.0,C1,20.0,137.0,558.0,2.72,xk120sfxt,2.6,80.0,21.0,141.0,0015-12-24,16:21.9,Unknown,22.0,26.0,22.0,28.0,Diarrhea,2.0,0.35,575.0,"[
  ""DT"",
  ""LMLM"",
  ""LMLM2""
]","DT+LMLM,LMLM2",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,Unknown,0.0,Unknown,Unknown,0.0,Unknown,0.0,Animal Health,Pneumonia Daily,thời tiết thay đổi,weather_change,,0,0,0,0,0,0,0,no_percentage_reported,no_value,372.64000000000004,,6.0,0,0.1,94.4326923076923
e0e63cb2c076e72dbe62,7d3b4b3eda6633386a77,24118.0,0.0,0.0,C4,8.0,56.0,592.0,0.44,Milac A,0.9,98.0,8.0,56.0,0008-02-25,37:53.0,Unknown,18.0,25.0,15.0,25.0,Convulsion,0.0,0.0,592.0,"[
  ""FMD1"",
  ""FMD2"",
  ""CSF1""
]","FMD 1,FMD 2,CSF 1",Pass,False,Unknown,Pass,Pass,False,2.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,Unknown,0.0,Unknown,Unknown,0.0,Unknown,0.0,Flock Performance,Mortality Total,do lợn con bị tiêu chảy và bị lạnh,weather_change,,0,0,0,0,0,0,0,no_percentage_reported,no_value,24.64,,10.0,0,0.1,91.5
9722146cbbe3b4b8edf7,acaee1bf46e7afb9f6f6,5511.0,0.0,2.0,C4,14.0,98.0,464.0,1.66,XK120SF-K,1.68,98.0,14.0,98.0,0026-01-25,28:10.9,Unknown,22.0,28.0,23.0,28.0,Sudden death,0.0,0.0,457.0,"[
  ""SFV1"",
  ""FMD1"",
  ""PRRS"",
  ""SFV1"",
  ""FMD2""
]","SFV1 + FMD1, PRRS , SFV1 + FMD2",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,Unknown,0.0,Unknown,Unknown,0.0,Unknown,0.0,Flock Performance,FI Daily,"do chạy hệ thống cám tự động công nhân cho ăn chưa đều,   ",feed_issue,,0,0,0,0,0,0,0,no_percentage_reported,no_value,162.67999999999998,,5.0,0,0.05,91.5
1420f86b5bbf55e40cab,a05b9f61653b8c65d52a,2560.0,0.0,0.0,C4,19.0,133.0,626.0,2.55,xk120sf-x,2.56,67.0,19.0,133.0,0028-12-24,32:24.5,Unknown,16.0,19.0,15.0,20.0,Sudden death,0.0,0.0,616.0,"[
  ""SFV"",
  ""FMD"",
  ""FMD2"",
  ""PRRS""
]","SFV+FMD,FMD2,PRRS",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,Unknown,0.0,Unknown,Unknown,0.0,Unknown,0.0,Flock Performance,FI Daily,"hiện trại đã mở bán sang chuồng c4 nên phải giảm cám,   ",feed_issue,,0,0,0,0,0,0,0,no_percentage_reported,no_value,339.15,,5.0,0,0.05,91.5
c70da92be7c8ea93b3dc,8ee7753db16758390176,1935.0,0.0,0.0,C1,18.0,125.0,606.0,2.31,XK120SF-X,2.36,98.0,18.0,126.0,0029-12-24,15:59.4,Unknown,22.0,29.0,18.0,26.0,Paralysis,0.0,0.0,606.0,"[
  ""DT"",
  ""LMLM1""
]","Dt+ LMLM1,2",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,Unknown,0.0,Unknown,Unknown,0.0,Unknown,0.0,Flock Performance,Estimated Weight,"+ sức khỏe đàn sốt 
+tỉ lệ hô hấp 7%
+ nên thực tế ăn dưới tiêu chuẩn",respiratory_issue,7.0,1,1,0,0,0,0,0,percentage_reported,high,288.75,0.07,8.0,0,0.2,94.4326923076923
4086c80965f46aaf33e0,7fa9fda836f2dfac86e3,2207.0,0.0,0.0,C3,27.0,187.0,740.0,2.97,XK120F-H,3.02,120.0,27.0,187.0,0031-10-24,51:00.7,Unknown,22.0,30.0,22.0,30.0,Convulsion,0.0,0.0,740.0,"[
  ""SFV1"",
  ""FMD1""
]","SFV1 và FMD 1,2",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,Unknown,0.0,Unknown,Unknown,0.0,Unknown,0.0,Flock Performance,FI Daily,"+ sức khỏe đàn sốt 
+tỉ lệ hô hấp 7%
+ nên thực tế ăn dưới tiêu chuẩn",respiratory_issue,7.0,1,1,0,0,0,0,0,percentage_reported,high,555.39,0.07,8.0,0,0.2,92.07407407407408
